ds,y
2022-04-06,-0.041821494853338415
2022-04-07,0.01139318382944321
2022-04-08,-0.028200302145824807
2022-04-11,-0.05218575317057006
2022-04-12,0.015504186535965303
2022-04-13,0.03137087969736729
2022-04-14,-0.03137087969736729
2022-04-19,0.04301738508369102
2022-04-20,-0.0551789501229667
2022-04-21,0.0349762428054472
2022-04-22,0.0
2022-04-25,0.0010735374085237837
2022-04-26,-0.1231622847761189
2022-04-27,0.013261194941383003
2022-04-28,-0.0011983224921081614
2022-04-29,-0.009638628837769225
2022-05-02,0.03917414846327727
2022-05-03,0.004645769099172803
2022-05-04,0.03864117097536823
2022-05-05,-0.0824610885378183
2022-05-06,-0.006071664068549865
2022-05-09,-0.09445792431961042
2022-05-10,0.0623508151676786
2022-05-11,-0.08784794710116195
