ds,y
2022-05-23,0.47694753577106513
2022-05-24,-7.436708860759493
2022-05-25,5.299145299145299
2022-05-26,7.142857142857142
2022-05-27,6.969696969696971
2022-05-30,2.974504249291785
2022-05-31,-2.8885832187070153
2022-06-01,-1.41643059490085
2022-06-02,3.8793103448275863
2022-06-03,-9.266943291839558
2022-06-06,1.9817073170731707
2022-06-07,0.0
2022-06-08,1.195814648729447
2022-06-09,0.14771048744460857
2022-06-10,-2.2123893805309733
2022-06-13,-6.033182503770739
2022-06-14,2.086677367576244
2022-06-15,5.188679245283019
2022-06-16,-9.566517189835576
2022-06-17,2.3140495867768593
2022-06-20,0.9693053311793215
2022-06-21,8.0
2022-06-22,-0.7407407407407408
2022-06-23,-0.1492537313432836
2022-06-24,4.185351270553064
2022-06-27,-0.5738880918220948
2022-06-28,-4.329004329004329
2022-06-29,-1.0558069381598794
2022-06-30,-1.9817073170731707
2022-07-01,1.3996889580093312
2022-07-04,-1.3803680981595092
2022-07-05,5.7542768273716955
2022-07-06,0.29411764705882354
2022-07-07,5.865102639296188
2022-07-08,-0.8310249307479225
